,id,name,year,gender,state,count
12877,12878,Hannah,2011,F,AK,18
12878,12879,Addison,2011,F,AK,17
12879,12880,Brooklyn,2011,F,AK,17
12880,12881,Savannah,2011,F,AK,17
12881,12882,Jasmine,2011,F,AK,16
12882,12883,Kylie,2011,F,AK,16
12883,12884,Lydia,2011,F,AK,16
12884,12885,Makayla,2011,F,AK,16
12885,12886,Lucy,2011,F,AK,15
12886,12887,Mary,2011,F,AK,15
12887,12888,Trinity,2011,F,AK,15
12888,12889,Alice,2011,F,AK,14
12889,12890,Autumn,2011,F,AK,14
12890,12891,Kaylee,2011,F,AK,14
12891,12892,Layla,2011,F,AK,14
12892,12893,Peyton,2011,F,AK,14
12893,12894,Sarah,2011,F,AK,14
12894,12895,Avery,2011,F,AK,13
12895,12896,Ellie,2011,F,AK,13
12896,12897,Gabriella,2011,F,AK,13
12897,12898,Isabelle,2011,F,AK,13
12898,12899,Kinley,2011,F,AK,13
12899,12900,Scarlett,2011,F,AK,13
12900,12901,Sophie,2011,F,AK,13
12901,12902,Sydney,2011,F,AK,13
12902,12903,Aaliyah,2011,F,AK,12
12903,12904,Alexis,2011,F,AK,12
12904,12905,Arianna,2011,F,AK,12
12905,12906,Cora,2011,F,AK,12
12906,12907,Hazel,2011,F,AK,12
12907,12908,Mackenzie,2011,F,AK,12
12908,12909,Madelyn,2011,F,AK,12
12909,12910,Morgan,2011,F,AK,12
12910,12911,Payton,2011,F,AK,12
12911,12912,Taylor,2011,F,AK,12
12912,12913,Violet,2011,F,AK,12
12913,12914,Willow,2011,F,AK,12
12914,12915,Alaina,2011,F,AK,11
12915,12916,Aliyah,2011,F,AK,11
12916,12917,Destiny,2011,F,AK,11
12917,12918,Isla,2011,F,AK,11
12918,12919,Julia,2011,F,AK,11
12919,12920,Maya,2011,F,AK,11
12920,12921,Mckenzie,2011,F,AK,11
12921,12922,Victoria,2011,F,AK,11
12922,12923,Aria,2011,F,AK,10
12923,12924,Ariana,2011,F,AK,10
12924,12925,Gabrielle,2011,F,AK,10
12925,12926,Kayla,2011,F,AK,10
12926,12927,Naomi,2011,F,AK,10
12927,12928,Bella,2011,F,AK,9
12928,12929,Brielle,2011,F,AK,9
12929,12930,Brooke,2011,F,AK,9
12930,12931,Evangeline,2011,F,AK,9
12931,12932,Jade,2011,F,AK,9
12932,12933,Kaitlyn,2011,F,AK,9
12933,12934,Katherine,2011,F,AK,9
12934,12935,Mckinley,2011,F,AK,9
12935,12936,Molly,2011,F,AK,9
12936,12937,Serenity,2011,F,AK,9
12937,12938,Alexandria,2011,F,AK,8
12938,12939,Allison,2011,F,AK,8
12939,12940,Annabelle,2011,F,AK,8
12940,12941,Ashlynn,2011,F,AK,8
12941,12942,Aubree,2011,F,AK,8
12942,12943,Ayla,2011,F,AK,8
12943,12944,Eden,2011,F,AK,8
12944,12945,Eva,2011,F,AK,8
12945,12946,Faith,2011,F,AK,8
12946,12947,Harper,2011,F,AK,8
12947,12948,Jocelyn,2011,F,AK,8
12948,12949,Jordyn,2011,F,AK,8
12949,12950,Kaydence,2011,F,AK,8
12950,12951,Keira,2011,F,AK,8
12951,12952,Khloe,2011,F,AK,8
12952,12953,Lauren,2011,F,AK,8
12953,12954,Makenna,2011,F,AK,8
12954,12955,Melanie,2011,F,AK,8
12955,12956,Melody,2011,F,AK,8
12956,12957,Michelle,2011,F,AK,8
12957,12958,Mya,2011,F,AK,8
12958,12959,Rosemary,2011,F,AK,8
12959,12960,Rylee,2011,F,AK,8
12960,12961,Sadie,2011,F,AK,8
12961,12962,Shelby,2011,F,AK,8
12962,12963,Sofia,2011,F,AK,8
12963,12964,Alina,2011,F,AK,7
12964,12965,Alivia,2011,F,AK,7
12965,12966,Ashlyn,2011,F,AK,7
12966,12967,Bailey,2011,F,AK,7
12967,12968,Caroline,2011,F,AK,7
12968,12969,Eleanor,2011,F,AK,7
12969,12970,Holly,2011,F,AK,7
12970,12971,Hope,2011,F,AK,7
12971,12972,Iris,2011,F,AK,7
12972,12973,Josephine,2011,F,AK,7
12973,12974,Katelyn,2011,F,AK,7
12974,12975,Kimberly,2011,F,AK,7
12975,12976,Leah,2011,F,AK,7
12976,12977,Lyla,2011,F,AK,7
12977,12978,Madalyn,2011,F,AK,7
12978,12979,Mikayla,2011,F,AK,7
12979,12980,Penelope,2011,F,AK,7
12980,12981,Rachel,2011,F,AK,7
12981,12982,Ruby,2011,F,AK,7
12982,12983,Teagan,2011,F,AK,7
12983,12984,Tiana,2011,F,AK,7
12984,12985,Vivian,2011,F,AK,7
12985,12986,Abby,2011,F,AK,6
12986,12987,Adalyn,2011,F,AK,6
12987,12988,Anastasia,2011,F,AK,6
12988,12989,Angelina,2011,F,AK,6
12989,12990,Ashley,2011,F,AK,6
12990,12991,Braelyn,2011,F,AK,6
12991,12992,Brianna,2011,F,AK,6
12992,12993,Camille,2011,F,AK,6
12993,12994,Carly,2011,F,AK,6
12994,12995,Carmen,2011,F,AK,6
12995,12996,Catherine,2011,F,AK,6
12996,12997,Dakota,2011,F,AK,6
12997,12998,Eliana,2011,F,AK,6
12998,12999,Elise,2011,F,AK,6
12999,13000,Genevieve,2011,F,AK,6
13000,13001,Giana,2011,F,AK,6
13001,13002,Harmony,2011,F,AK,6
13002,13003,Hayden,2011,F,AK,6
13003,13004,Haylee,2011,F,AK,6
13004,13005,Jenna,2011,F,AK,6
13005,13006,Jordan,2011,F,AK,6
13006,13007,Juliet,2011,F,AK,6
13007,13008,Katie,2011,F,AK,6
13008,13009,Kelsey,2011,F,AK,6
13009,13010,Kennedy,2011,F,AK,6
13010,13011,Kiana,2011,F,AK,6
13011,13012,Kyla,2011,F,AK,6
13012,13013,Kylee,2011,F,AK,6
13013,13014,Kyra,2011,F,AK,6
13014,13015,Laila,2011,F,AK,6
13015,13016,Leilani,2011,F,AK,6
13016,13017,Lexi,2011,F,AK,6
13017,13018,Lilly,2011,F,AK,6
13018,13019,Maggie,2011,F,AK,6
13019,13020,Makenzie,2011,F,AK,6
13020,13021,Maria,2011,F,AK,6
13021,13022,Melissa,2011,F,AK,6
13022,13023,Noelle,2011,F,AK,6
13023,13024,Paige,2011,F,AK,6
13024,13025,Rebecca,2011,F,AK,6
13025,13026,Ruth,2011,F,AK,6
13026,13027,Sierra,2011,F,AK,6
13027,13028,Adrianna,2011,F,AK,5
13028,13029,Andrea,2011,F,AK,5
13029,13030,Anya,2011,F,AK,5
13030,13031,Arabella,2011,F,AK,5
13031,13032,Athena,2011,F,AK,5
13032,13033,Bethany,2011,F,AK,5
13033,13034,Brooklynn,2011,F,AK,5
13034,13035,Brynn,2011,F,AK,5
13035,13036,Cadence,2011,F,AK,5
13036,13037,Cherish,2011,F,AK,5
13037,13038,Clara,2011,F,AK,5
13038,13039,Elena,2011,F,AK,5
13039,13040,Ember,2011,F,AK,5
13040,13041,Emery,2011,F,AK,5
13041,13042,Fiona,2011,F,AK,5
13042,13043,Gracelyn,2011,F,AK,5
13043,13044,Gracie,2011,F,AK,5
13044,13045,Helena,2011,F,AK,5
13045,13046,Isabel,2011,F,AK,5
13046,13047,Jada,2011,F,AK,5
13047,13048,Jemma,2011,F,AK,5
13048,13049,Jillian,2011,F,AK,5
13049,13050,Journey,2011,F,AK,5
13050,13051,Julie,2011,F,AK,5
13051,13052,Kaia,2011,F,AK,5
13052,13053,Karina,2011,F,AK,5
13053,13054,Kendall,2011,F,AK,5
13054,13055,Kourtney,2011,F,AK,5
13055,13056,Liliana,2011,F,AK,5
13056,13057,Lucia,2011,F,AK,5
13057,13058,Lyric,2011,F,AK,5
13058,13059,Malia,2011,F,AK,5
13059,13060,Margaret,2011,F,AK,5
13060,13061,Mckenna,2011,F,AK,5
13061,13062,Millie,2011,F,AK,5
13062,13063,Miranda,2011,F,AK,5
13063,13064,Nora,2011,F,AK,5
13064,13065,Paisley,2011,F,AK,5
13065,13066,Parker,2011,F,AK,5
13066,13067,Phoebe,2011,F,AK,5
13067,13068,Piper,2011,F,AK,5
13068,13069,Reagan,2011,F,AK,5
13069,13070,Rebekah,2011,F,AK,5
13070,13071,Rose,2011,F,AK,5
13071,13072,Sage,2011,F,AK,5
13072,13073,Sasha,2011,F,AK,5
13073,13074,Selah,2011,F,AK,5
13074,13075,Shayla,2011,F,AK,5
13075,13076,Skyla,2011,F,AK,5
13076,13077,Sonja,2011,F,AK,5
13077,13078,Stella,2011,F,AK,5
13078,13079,Summer,2011,F,AK,5
13079,13080,Vanessa,2011,F,AK,5
13080,13081,Virginia,2011,F,AK,5
13081,13082,Emma,2012,F,AK,57
13082,13083,Sophia,2012,F,AK,56
13083,13084,Olivia,2012,F,AK,49
13084,13085,Abigail,2012,F,AK,38
13085,13086,Ava,2012,F,AK,32
13086,13087,Chloe,2012,F,AK,30
13087,13088,Elizabeth,2012,F,AK,30
13088,13089,Isabella,2012,F,AK,30
13089,13090,Lillian,2012,F,AK,30
13090,13091,Emily,2012,F,AK,28
13091,13092,Grace,2012,F,AK,26
13092,13093,Madison,2012,F,AK,26
13093,13094,Ella,2012,F,AK,25
13094,13095,Harper,2012,F,AK,25
13095,13096,Hannah,2012,F,AK,24
13096,13097,Evelyn,2012,F,AK,23
13097,13098,Layla,2012,F,AK,23
13098,13099,Lily,2012,F,AK,23
13099,13100,Amelia,2012,F,AK,22
13100,13101,Kaylee,2012,F,AK,21
13101,13102,Mia,2012,F,AK,21
13102,13103,Addison,2012,F,AK,20
13103,13104,Hailey,2012,F,AK,20
13104,13105,Aurora,2012,F,AK,19
13105,13106,Avery,2012,F,AK,19
13106,13107,Zoey,2012,F,AK,19
13107,13108,Audrey,2012,F,AK,17
13108,13109,Scarlett,2012,F,AK,17
13109,13110,Aria,2012,F,AK,16
13110,13111,Aubree,2012,F,AK,16
13111,13112,Autumn,2012,F,AK,16
13112,13113,Samantha,2012,F,AK,16
13113,13114,Violet,2012,F,AK,16
13114,13115,Mary,2012,F,AK,15
13115,13116,Savannah,2012,F,AK,15
13116,13117,Brooklyn,2012,F,AK,14
13117,13118,Eva,2012,F,AK,14
13118,13119,Natalie,2012,F,AK,14
13119,13120,Victoria,2012,F,AK,14
13120,13121,Alyssa,2012,F,AK,13
13121,13122,Faith,2012,F,AK,13
13122,13123,Khloe,2012,F,AK,13
13123,13124,Kylee,2012,F,AK,13
13124,13125,Payton,2012,F,AK,13
13125,13126,Piper,2012,F,AK,13
13126,13127,Riley,2012,F,AK,13
13127,13128,Taylor,2012,F,AK,13
13128,13129,Aaliyah,2012,F,AK,12
13129,13130,Aubrey,2012,F,AK,12
13130,13131,Brooke,2012,F,AK,12
13131,13132,Claire,2012,F,AK,12
13132,13133,Naomi,2012,F,AK,12
13133,13134,Serenity,2012,F,AK,12
13134,13135,Alexis,2012,F,AK,11
13135,13136,Allison,2012,F,AK,11
13136,13137,Ariana,2012,F,AK,11
13137,13138,Cora,2012,F,AK,11
13138,13139,Isabelle,2012,F,AK,11
13139,13140,Kayla,2012,F,AK,11
13140,13141,Kylie,2012,F,AK,11
13141,13142,Lyla,2012,F,AK,11
13142,13143,Madelyn,2012,F,AK,11
13143,13144,Maria,2012,F,AK,11
13144,13145,Maya,2012,F,AK,11
13145,13146,Penelope,2012,F,AK,11
13146,13147,Reagan,2012,F,AK,11
13147,13148,Stella,2012,F,AK,11
13148,13149,Anna,2012,F,AK,10
13149,13150,Bailey,2012,F,AK,10
13150,13151,Brooklynn,2012,F,AK,10
13151,13152,Cadence,2012,F,AK,10
13152,13153,Eden,2012,F,AK,10
13153,13154,Harmony,2012,F,AK,10
13154,13155,Leah,2012,F,AK,10
13155,13156,Nora,2012,F,AK,10
13156,13157,Paige,2012,F,AK,10
13157,13158,Peyton,2012,F,AK,10
13158,13159,Trinity,2012,F,AK,10
13159,13160,Zoe,2012,F,AK,10
13160,13161,Adalyn,2012,F,AK,9
13161,13162,Alice,2012,F,AK,9
13162,13163,Annabelle,2012,F,AK,9
13163,13164,Ariel,2012,F,AK,9
13164,13165,Bella,2012,F,AK,9
13165,13166,Brielle,2012,F,AK,9
13166,13167,Charlie,2012,F,AK,9
13167,13168,Clara,2012,F,AK,9
13168,13169,Jessica,2012,F,AK,9
13169,13170,Lydia,2012,F,AK,9
13170,13171,Madeline,2012,F,AK,9
13171,13172,Molly,2012,F,AK,9
13172,13173,Morgan,2012,F,AK,9
13173,13174,Nevaeh,2012,F,AK,9
13174,13175,Ruby,2012,F,AK,9
13175,13176,Sadie,2012,F,AK,9
13176,13177,Sophie,2012,F,AK,9
13177,13178,Sydney,2012,F,AK,9
13178,13179,Adrianna,2012,F,AK,8
13179,13180,Angel,2012,F,AK,8
13180,13181,Ashley,2012,F,AK,8
13181,13182,Ashlynn,2012,F,AK,8
13182,13183,Ayla,2012,F,AK,8
13183,13184,Charlotte,2012,F,AK,8
13184,13185,Eleanor,2012,F,AK,8
13185,13186,Ellie,2012,F,AK,8
13186,13187,Evangeline,2012,F,AK,8
13187,13188,Genevieve,2012,F,AK,8
13188,13189,Hadley,2012,F,AK,8
13189,13190,Hazel,2012,F,AK,8
13190,13191,Jade,2012,F,AK,8
13191,13192,Julia,2012,F,AK,8
13192,13193,Katherine,2012,F,AK,8
13193,13194,Keira,2012,F,AK,8
13194,13195,Kinley,2012,F,AK,8
13195,13196,Lexi,2012,F,AK,8
13196,13197,Lucy,2012,F,AK,8
13197,13198,Megan,2012,F,AK,8
13198,13199,Willow,2012,F,AK,8
13199,13200,Adeline,2012,F,AK,7
13200,13201,Alaina,2012,F,AK,7
13201,13202,Annika,2012,F,AK,7
13202,13203,Arianna,2012,F,AK,7
13203,13204,Bethany,2012,F,AK,7
13204,13205,Bristol,2012,F,AK,7
13205,13206,Caitlyn,2012,F,AK,7
13206,13207,Cassidy,2012,F,AK,7
13207,13208,Delilah,2012,F,AK,7
13208,13209,Fiona,2012,F,AK,7
13209,13210,Isabel,2012,F,AK,7
13210,13211,Isla,2012,F,AK,7
13211,13212,Josephine,2012,F,AK,7
13212,13213,Katelyn,2012,F,AK,7
13213,13214,Kennedy,2012,F,AK,7
13214,13215,Kenzie,2012,F,AK,7
13215,13216,Kiara,2012,F,AK,7
13216,13217,Lauren,2012,F,AK,7
13217,13218,Maddison,2012,F,AK,7
13218,13219,Makenna,2012,F,AK,7
13219,13220,Melody,2012,F,AK,7
13220,13221,Rylee,2012,F,AK,7
13221,13222,Selena,2012,F,AK,7
13222,13223,Serena,2012,F,AK,7
13223,13224,Sienna,2012,F,AK,7
13224,13225,Vivian,2012,F,AK,7
13225,13226,Adelaide,2012,F,AK,6
13226,13227,Alana,2012,F,AK,6
13227,13228,Alexandra,2012,F,AK,6
13228,13229,Amber,2012,F,AK,6
13229,13230,Amy,2012,F,AK,6
13230,13231,Aspen,2012,F,AK,6
13231,13232,Brianna,2012,F,AK,6
13232,13233,Camille,2012,F,AK,6
13233,13234,Catherine,2012,F,AK,6
13234,13235,Christina,2012,F,AK,6
13235,13236,Danielle,2012,F,AK,6
13236,13237,Elsie,2012,F,AK,6
13237,13238,Ember,2012,F,AK,6
13238,13239,Gabriella,2012,F,AK,6
13239,13240,Hanna,2012,F,AK,6
13240,13241,Hayden,2012,F,AK,6
13241,13242,Izabella,2012,F,AK,6
13242,13243,Juliana,2012,F,AK,6
13243,13244,Juliet,2012,F,AK,6
13244,13245,Kaitlyn,2012,F,AK,6
13245,13246,Kristen,2012,F,AK,6
13246,13247,Lilly,2012,F,AK,6
13247,13248,London,2012,F,AK,6
13248,13249,Luna,2012,F,AK,6
13249,13250,Mackenzie,2012,F,AK,6
13250,13251,Mariah,2012,F,AK,6
13251,13252,Mckenna,2012,F,AK,6
13252,13253,Mila,2012,F,AK,6
13253,13254,Noelle,2012,F,AK,6
13254,13255,River,2012,F,AK,6
13255,13256,Sarah,2012,F,AK,6
13256,13257,Scarlet,2012,F,AK,6
13257,13258,Alexandria,2012,F,AK,5
13258,13259,Alivia,2012,F,AK,5
13259,13260,Allie,2012,F,AK,5
13260,13261,Angela,2012,F,AK,5
13261,13262,Arabella,2012,F,AK,5
13262,13263,Ariella,2012,F,AK,5
13263,13264,Cali,2012,F,AK,5
13264,13265,Camila,2012,F,AK,5
13265,13266,Carly,2012,F,AK,5
13266,13267,Delaney,2012,F,AK,5
13267,13268,Esther,2012,F,AK,5
13268,13269,Eve,2012,F,AK,5
13269,13270,Gabrielle,2012,F,AK,5
13270,13271,Gracie,2012,F,AK,5
13271,13272,Iris,2012,F,AK,5
13272,13273,Isis,2012,F,AK,5
13273,13274,Ivy,2012,F,AK,5
13274,13275,Jazmine,2012,F,AK,5
13275,13276,Jennifer,2012,F,AK,5
13276,13277,Joanna,2012,F,AK,5
13277,13278,Kathryn,2012,F,AK,5
13278,13279,Kaydence,2012,F,AK,5
13279,13280,Kayleigh,2012,F,AK,5
13280,13281,Keely,2012,F,AK,5
13281,13282,Kira,2012,F,AK,5
13282,13283,Kyra,2012,F,AK,5
13283,13284,Lindsey,2012,F,AK,5
13284,13285,Lola,2012,F,AK,5
13285,13286,Makayla,2012,F,AK,5
13286,13287,Marie,2012,F,AK,5
13287,13288,Monica,2012,F,AK,5
13288,13289,Nicole,2012,F,AK,5
13289,13290,Parker,2012,F,AK,5
13290,13291,Rose,2012,F,AK,5
13291,13292,Ruth,2012,F,AK,5
13292,13293,Shelby,2012,F,AK,5
13293,13294,Sierra,2012,F,AK,5
13294,13295,Sofia,2012,F,AK,5
13295,13296,Summer,2012,F,AK,5
13296,13297,Tatum,2012,F,AK,5
13297,13298,Emma,2013,F,AK,57
13298,13299,Sophia,2013,F,AK,50
13299,13300,Abigail,2013,F,AK,39
13300,13301,Isabella,2013,F,AK,38
13301,13302,Olivia,2013,F,AK,35
13302,13303,Charlotte,2013,F,AK,34
13303,13304,Harper,2013,F,AK,34
13304,13305,Emily,2013,F,AK,33
13305,13306,Ava,2013,F,AK,31
13306,13307,Avery,2013,F,AK,30
13307,13308,Amelia,2013,F,AK,29
13308,13309,Elizabeth,2013,F,AK,28
13309,13310,Evelyn,2013,F,AK,28
13310,13311,Aurora,2013,F,AK,27
13311,13312,Addison,2013,F,AK,26
13312,13313,Hannah,2013,F,AK,26
13313,13314,Lily,2013,F,AK,25
13314,13315,Aria,2013,F,AK,22
13315,13316,Audrey,2013,F,AK,22
13316,13317,Mia,2013,F,AK,22
13317,13318,Aubrey,2013,F,AK,21
13318,13319,Lillian,2013,F,AK,21
13319,13320,Brooklyn,2013,F,AK,20
13320,13321,Chloe,2013,F,AK,20
13321,13322,Victoria,2013,F,AK,20
13322,13323,Scarlett,2013,F,AK,19
13323,13324,Hailey,2013,F,AK,18
13324,13325,Jade,2013,F,AK,18
13325,13326,Madison,2013,F,AK,18
13326,13327,Natalie,2013,F,AK,18
13327,13328,Alexis,2013,F,AK,17
13328,13329,Gabriella,2013,F,AK,17
13329,13330,Violet,2013,F,AK,17
13330,13331,Allison,2013,F,AK,16
13331,13332,Ella,2013,F,AK,16
13332,13333,Piper,2013,F,AK,16
13333,13334,Sofia,2013,F,AK,16
13334,13335,Alice,2013,F,AK,15
13335,13336,Autumn,2013,F,AK,15
13336,13337,Jasmine,2013,F,AK,15
13337,13338,Kaylee,2013,F,AK,15
13338,13339,Savannah,2013,F,AK,15
13339,13340,Zoey,2013,F,AK,15
13340,13341,Anna,2013,F,AK,14
13341,13342,Grace,2013,F,AK,14
13342,13343,Mary,2013,F,AK,14
13343,13344,Peyton,2013,F,AK,14
13344,13345,Sophie,2013,F,AK,14
13345,13346,Bailey,2013,F,AK,13
13346,13347,Lydia,2013,F,AK,13
13347,13348,Naomi,2013,F,AK,13
13348,13349,Samantha,2013,F,AK,13
13349,13350,Skylar,2013,F,AK,13
13350,13351,Brooke,2013,F,AK,12
13351,13352,Eleanor,2013,F,AK,12
13352,13353,Kaitlyn,2013,F,AK,12
13353,13354,Melody,2013,F,AK,12
13354,13355,Nevaeh,2013,F,AK,12
13355,13356,Penelope,2013,F,AK,12
13356,13357,Sadie,2013,F,AK,12
13357,13358,Serenity,2013,F,AK,12
13358,13359,Stella,2013,F,AK,12
13359,13360,Taylor,2013,F,AK,12
13360,13361,Aaliyah,2013,F,AK,11
13361,13362,Arianna,2013,F,AK,11
13362,13363,Claire,2013,F,AK,11
13363,13364,Ellie,2013,F,AK,11
13364,13365,Kendall,2013,F,AK,11
13365,13366,Mckenzie,2013,F,AK,11
13366,13367,Molly,2013,F,AK,11
13367,13368,Paige,2013,F,AK,11
13368,13369,Quinn,2013,F,AK,11
13369,13370,Trinity,2013,F,AK,11
13370,13371,Adalyn,2013,F,AK,10
13371,13372,Angel,2013,F,AK,10
13372,13373,Annabelle,2013,F,AK,10
13373,13374,Bella,2013,F,AK,10
13374,13375,Faith,2013,F,AK,10
13375,13376,Julia,2013,F,AK,10
13376,13377,Leah,2013,F,AK,10
13377,13378,Paisley,2013,F,AK,10
13378,13379,Reagan,2013,F,AK,10
13379,13380,Ruby,2013,F,AK,10
13380,13381,Rylee,2013,F,AK,10
13381,13382,Alyssa,2013,F,AK,9
13382,13383,Ariana,2013,F,AK,9
13383,13384,Clara,2013,F,AK,9
13384,13385,Cora,2013,F,AK,9
13385,13386,Lucy,2013,F,AK,9
13386,13387,Makayla,2013,F,AK,9
13387,13388,Maya,2013,F,AK,9
13388,13389,Mckinley,2013,F,AK,9
13389,13390,Sarah,2013,F,AK,9
13390,13391,Zoe,2013,F,AK,9
13391,13392,Aliyah,2013,F,AK,8
13392,13393,Ariel,2013,F,AK,8
13393,13394,Athena,2013,F,AK,8
13394,13395,Aubree,2013,F,AK,8
13395,13396,Ayla,2013,F,AK,8
13396,13397,Brynn,2013,F,AK,8
13397,13398,Christina,2013,F,AK,8
13398,13399,Emery,2013,F,AK,8
13399,13400,Eva,2013,F,AK,8
13400,13401,Holly,2013,F,AK,8
13401,13402,Isla,2013,F,AK,8
13402,13403,Jane,2013,F,AK,8
13403,13404,Jordyn,2013,F,AK,8
13404,13405,Kinley,2013,F,AK,8
13405,13406,Kylie,2013,F,AK,8
13406,13407,Layla,2013,F,AK,8
13407,13408,Lilly,2013,F,AK,8
13408,13409,Lola,2013,F,AK,8
13409,13410,Mackenzie,2013,F,AK,8
13410,13411,Madeline,2013,F,AK,8
13411,13412,Maria,2013,F,AK,8
13412,13413,Mariah,2013,F,AK,8
13413,13414,Nora,2013,F,AK,8
13414,13415,Payton,2013,F,AK,8
13415,13416,Riley,2013,F,AK,8
13416,13417,Rose,2013,F,AK,8
13417,13418,Sierra,2013,F,AK,8
13418,13419,Alexandra,2013,F,AK,7
13419,13420,Alexandria,2013,F,AK,7
13420,13421,Andrea,2013,F,AK,7
13421,13422,Brooklynn,2013,F,AK,7
13422,13423,Catherine,2013,F,AK,7
13423,13424,Cheyenne,2013,F,AK,7
13424,13425,Denali,2013,F,AK,7
13425,13426,Eden,2013,F,AK,7
13426,13427,Elise,2013,F,AK,7
13427,13428,Eliza,2013,F,AK,7
13428,13429,Genevieve,2013,F,AK,7
13429,13430,Hazel,2013,F,AK,7
13430,13431,Heidi,2013,F,AK,7
13431,13432,Isabel,2013,F,AK,7
13432,13433,Isabelle,2013,F,AK,7
13433,13434,Izabella,2013,F,AK,7
13434,13435,Jocelyn,2013,F,AK,7
13435,13436,Katie,2013,F,AK,7
13436,13437,Kenzie,2013,F,AK,7
13437,13438,Khloe,2013,F,AK,7
13438,13439,Kira,2013,F,AK,7
13439,13440,London,2013,F,AK,7
13440,13441,Margaret,2013,F,AK,7
13441,13442,Mya,2013,F,AK,7
13442,13443,Sydney,2013,F,AK,7
13443,13444,Tiana,2013,F,AK,7
13444,13445,Vanessa,2013,F,AK,7
13445,13446,Willow,2013,F,AK,7
13446,13447,Aliya,2013,F,AK,6
13447,13448,Anastasia,2013,F,AK,6
13448,13449,Annie,2013,F,AK,6
13449,13450,Arya,2013,F,AK,6
13450,13451,Ashley,2013,F,AK,6
13451,13452,Ashlynn,2013,F,AK,6
13452,13453,Brianna,2013,F,AK,6
13453,13454,Brielle,2013,F,AK,6
13454,13455,Caroline,2013,F,AK,6
13455,13456,Cassidy,2013,F,AK,6
13456,13457,Cynthia,2013,F,AK,6
13457,13458,Danica,2013,F,AK,6
13458,13459,Delilah,2013,F,AK,6
13459,13460,Hadley,2013,F,AK,6
13460,13461,Harmony,2013,F,AK,6
13461,13462,Haven,2013,F,AK,6
13462,13463,Hope,2013,F,AK,6
13463,13464,Jamie,2013,F,AK,6
13464,13465,Jennifer,2013,F,AK,6
13465,13466,Josephine,2013,F,AK,6
13466,13467,June,2013,F,AK,6
13467,13468,Kaydence,2013,F,AK,6
13468,13469,Kayla,2013,F,AK,6
13469,13470,Lauren,2013,F,AK,6
13470,13471,Luna,2013,F,AK,6
13471,13472,Lyric,2013,F,AK,6
13472,13473,Maggie,2013,F,AK,6
13473,13474,Mckenna,2013,F,AK,6
13474,13475,Mila,2013,F,AK,6
13475,13476,Noelle,2013,F,AK,6
13476,13477,Olive,2013,F,AK,6
13477,13478,Parker,2013,F,AK,6
13478,13479,Stephanie,2013,F,AK,6
13479,13480,Sylvia,2013,F,AK,6
13480,13481,Talia,2013,F,AK,6
13481,13482,Adelynn,2013,F,AK,5
13482,13483,Alexa,2013,F,AK,5
13483,13484,Allie,2013,F,AK,5
13484,13485,Ally,2013,F,AK,5
13485,13486,Amber,2013,F,AK,5
13486,13487,April,2013,F,AK,5
13487,13488,Ariah,2013,F,AK,5
13488,13489,Brylee,2013,F,AK,5
13489,13490,Cadence,2013,F,AK,5
13490,13491,Cali,2013,F,AK,5
13491,13492,Camryn,2013,F,AK,5
13492,13493,Dahlia,2013,F,AK,5
13493,13494,Danielle,2013,F,AK,5
13494,13495,Daphne,2013,F,AK,5
13495,13496,Delaney,2013,F,AK,5
13496,13497,Elena,2013,F,AK,5
13497,13498,Eve,2013,F,AK,5
13498,13499,Finley,2013,F,AK,5
13499,13500,Gabrielle,2013,F,AK,5
13500,13501,Ivy,2013,F,AK,5
13501,13502,Josie,2013,F,AK,5
13502,13503,Kamryn,2013,F,AK,5
13503,13504,Keira,2013,F,AK,5
13504,13505,Kennedy,2013,F,AK,5
13505,13506,Kylee,2013,F,AK,5
13506,13507,Liberty,2013,F,AK,5
13507,13508,Lilyana,2013,F,AK,5
13508,13509,Lucia,2013,F,AK,5
13509,13510,Lyla,2013,F,AK,5
13510,13511,Macy,2013,F,AK,5
13511,13512,Madeleine,2013,F,AK,5
13512,13513,Madilyn,2013,F,AK,5
13513,13514,Marina,2013,F,AK,5
13514,13515,Morgan,2013,F,AK,5
13515,13516,Nadia,2013,F,AK,5
13516,13517,Norah,2013,F,AK,5
13517,13518,Rachel,2013,F,AK,5
13518,13519,Rosalie,2013,F,AK,5
13519,13520,Ruth,2013,F,AK,5
13520,13521,Teagan,2013,F,AK,5
13521,13522,Valentina,2013,F,AK,5
13522,13523,Emma,2014,F,AK,50
13523,13524,Olivia,2014,F,AK,47
13524,13525,Sophia,2014,F,AK,43
13525,13526,Aurora,2014,F,AK,35
13526,13527,Isabella,2014,F,AK,33
13527,13528,Abigail,2014,F,AK,32
13528,13529,Avery,2014,F,AK,32
13529,13530,Evelyn,2014,F,AK,31
13530,13531,Hannah,2014,F,AK,31
13531,13532,Amelia,2014,F,AK,29
13532,13533,Grace,2014,F,AK,29
13533,13534,Harper,2014,F,AK,29
13534,13535,Charlotte,2014,F,AK,28
13535,13536,Ella,2014,F,AK,28
13536,13537,Ava,2014,F,AK,24
13537,13538,Emily,2014,F,AK,24
13538,13539,Aria,2014,F,AK,23
13539,13540,Penelope,2014,F,AK,23
13540,13541,Annabelle,2014,F,AK,22
13541,13542,Lily,2014,F,AK,22
13542,13543,Zoey,2014,F,AK,22
13543,13544,Chloe,2014,F,AK,21
13544,13545,Aubrey,2014,F,AK,20
